pi_1,pi_2,pi_3,pi_4,cloud_fraction
0.8133328985561302,0.041147193447969785,0.00970881247113192,0.0003615556308441991,0.0
-0.12568347072055153,-0.004658297885490696,0.207239249814883,0.0027345820415917554,0.2340087890625
0.7513946312122857,0.038306615828418746,0.06395093162798847,0.0025166316239105366,0.0
0.11884325031018059,0.0051505478810328865,0.042079759988904814,0.0012631025887502657,0.0121875
-0.02165933363811029,-0.0035991353113795465,-0.01595685223692201,-0.0004932018623649696,0.9300000000000005
-0.176345622640284,-0.005682226253941488,0.16863505535550558,0.0004382322191773207,0.22113037109375
-0.31178276062743737,-0.010175345735008204,0.9201601752564883,0.022190152089404898,0.9971923828125
-0.2345284282601641,-0.007957189167410865,0.4446767277311212,0.006715116331919929,0.62158203125
-0.037212709828787764,-0.0017903931385862305,0.2246447146435804,0.004491182865959224,0.41778564453125
0.15832877009913326,0.007217511482670648,0.0296933397342699,0.0009170700458504339,0.043906250000000015
-0.15195929785642315,-0.005566639049974262,0.24889380496531993,0.004378542644028639,0.6556396484375
0.09365850697729226,0.003844187913291092,0.05339737368652062,0.0013355900583621426,0.00859375
-0.10243541952724236,-0.0039047413769332977,0.3072065960367506,0.00639971278966802,0.4454345703125
-0.21508095582477993,-0.007281056060744478,0.06552446066766651,0.0003986495404195503,0.37078857421875
-0.08430877785539984,-0.003369488593411722,0.25216942243832635,0.005239576664604268,0.453857421875
0.2159871792857863,0.010304655847895087,0.018623458130974355,-1.1157135432921297e-6,0.0
0.09188025210838248,0.0034202442798927,0.06862355564058623,0.0017334391099216888,0.04031250000000001
-0.11660519606477501,-0.004387106119539872,0.051399037140557643,0.0010541789865178902,0.546630859375
0.91272624821246,0.04756027647110029,0.020639207787817863,0.0009109138906741222,0.0
-0.004576780784086242,-0.0007326574909024293,0.02103392189035123,0.0009183157620621489,0.539306640625
0.5286994608103853,0.027863783724656272,0.03732876568170206,0.0014377945879720199,0.0
-0.25259487803103214,-0.009172262655465373,0.5403682132767322,0.00708704591872611,0.6138916015625
0.6329983671147486,0.03323073825201983,0.0679910936596935,0.0025617781798627066,0.0
0.038729748037149646,0.000768821122568769,-0.002736228779338069,0.00010202850384365745,0.2565625000000001
0.7433516847249961,0.039758134160236346,0.15844471270165522,0.004598947073874901,0.0
-0.0032028831191162257,-0.0017216812198261999,-0.012234658433135795,6.543629835091808e-6,0.6789062500000003
-0.009835491320904331,-0.0008517461571954023,0.10781679502223002,0.002165489907529996,0.29669189453125
-0.0055361711363438055,-0.0014638872550486975,0.102584181667551,0.003463810133825404,0.5714111328125
-0.2392466287974798,-0.008785287461216231,0.5024145985076717,0.005114248634382847,0.36785888671875
-0.06617142147471507,-0.0027686316740612804,0.2536567605070225,0.005538635336191528,0.42755126953125
-0.057295111612004956,-0.002493555472056629,0.22184068144993827,0.004717016905492438,0.470458984375
0.14521780089965955,0.006400755172471169,0.10028400606031344,0.0029122097530242083,0.02508544921875
-0.2784665927637832,-0.00922907118633068,0.8422586824677478,0.018839588744143244,0.8453369140625
-0.019405388820012637,-0.0011555384173226454,0.12555917730528238,0.009480507546027866,0.317626953125
0.9124271737299507,0.04822298921228979,0.043515913268227485,0.0018209059463279102,0.0
0.8949335337345911,0.046638776275693024,0.01765774827368086,0.000808832143787647,0.0
-0.2726812525021306,-0.009251496478586602,0.3352961258094816,0.005496519580551108,0.89581298828125
-0.0381933528761337,-0.0018478303668642223,0.20930407988368951,0.005852444952118774,0.68475341796875
-0.13552411601438263,-0.004310550212673847,0.16206920785300735,0.0005296871864173886,0.32330322265625
0.5501915611476755,0.028642442214104436,0.08671648986065904,0.0030483495247816714,0.0
0.1546646094786032,0.0072182319300840335,0.03639643779401177,0.0011406480349257183,0.006874999999999999
-0.25822348992000477,-0.009170984843840116,0.07944981624264655,0.0014250273040342521,0.91845703125
-0.05334608723610225,-0.0022923943221765464,0.02638810852406536,0.0004127964247462404,0.3492431640625
-0.2526927357812485,-0.009119917361425813,0.4650189345281615,0.006975056468011401,0.70220947265625
-0.25673124625640986,-0.008746692255541352,0.4969524783227537,0.00903512156440313,0.48309326171875
0.8850609352691194,0.04731310544907524,0.06959772501838633,0.0034493647399219188,0.0
0.036898061232581485,0.00047816087254317014,-0.0017570360736129768,0.0002180332806618602,0.3157812500000001
-0.2026466491444801,-0.0070644464524009,0.47064382297912616,0.005429168178183338,0.46197509765625
0.8702822970606705,0.0470869939912862,0.04973603134638766,0.002340154464047247,0.0
0.1455905226026557,0.006678333465529384,0.06186733709115333,0.0014665175869069433,0.01640625
-0.17693302278445827,-0.006266797994438899,0.3789633783428657,0.006144071461120074,0.501708984375
0.10991546662482092,0.004391702989556109,0.08058101786244833,0.001181719696367313,0.07671875000000003
0.0009812571648522863,-0.0008362411594757565,0.07802888036776386,0.002010407310372898,0.25152587890625
-0.29840998283523534,-0.00985762732802898,0.8046710069513344,0.017631897797836492,0.99810791015625
-0.006945214132431851,-0.0006817961435004914,0.1620502598584476,0.005024037201795032,0.2255859375
0.011337158241873594,-0.00021800958573468202,0.0856464100151782,0.002080910837556561,0.20892333984375
0.147689970004947,0.006696384307927904,0.06606368226064338,0.001683657628664448,0.01484375
0.9939443401385536,0.05533937389191523,0.07027268502137236,0.005865513469901664,0.0
-0.26559531321787144,-0.009244996117288464,0.5856703908290479,0.006681470386525072,0.807861328125
0.006040146798230797,-0.0007892737042582868,0.03408955805483701,0.001251265621286196,0.2010498046875
-0.2546606564047857,-0.00896562961946522,0.10239633660822403,0.002064354896912022,0.6221923828125
0.15871345571462586,0.007302674900669317,0.6721985068332166,0.013418129499256767,0.08078125000000004
-0.2538684480209093,-0.009172498257679306,0.5561101627202788,0.006878770763559519,0.642822265625
-0.0012528244993322986,-0.002168443606398902,0.023700178791876202,0.0007925958995892039,0.6418750000000002
-0.0436957768365392,-0.006463983872469,-0.012431984525092634,-0.001173521271457491,0.9975000000000005
0.09734370870900926,0.0040957774944568575,0.013278356432675442,0.00018423410636080718,0.01796875
-0.18291187538005496,-0.0056710117264710674,0.21019432637416616,0.0008370140467171674,0.27978515625
-0.17149197833252433,-0.006112971749690784,0.05646670753627183,0.0008107890506386549,0.7088623046875
-0.05837778106940463,-0.0024739916215892324,0.16277923089345434,0.002857174798270747,0.26947021484375
-0.20820234791294173,-0.0070599364566108274,0.18578517451029225,0.0013372018592542354,0.4871826171875
-0.17446368934752687,-0.005723483219271897,0.16623750210062568,0.0006845679704269955,0.13555908203125
-0.07371565050404438,-0.002999471643905295,0.241358025844849,0.005056182206495956,0.44635009765625
-0.2060799895848483,-0.006857590844598797,0.0718165358784402,0.00043890506284878397,0.2181396484375
0.13925859179305186,0.006419919521770829,0.06067164658979628,0.0012562567223587417,0.017656250000000005
-0.09913039542849757,-0.0038563214658008417,0.04049065682704676,0.0007399397067384637,0.61767578125
0.13275172930917353,0.006075343160129974,0.023269305912885053,0.000867964089561073,0.007187500000000003
-0.24141093999712915,-0.008628620707571512,0.552238077502299,0.006147608487555359,0.3662109375
-0.034080060281133674,-0.005326206236931623,-0.017734080449758948,-0.0007602386767678268,0.9990625000000005
-0.20677298986212397,-0.007047489616488902,0.5046700398450779,0.00819932176629692,0.37066650390625
-0.2710576420981148,-0.009335106289622405,0.6893221504696042,0.009473490790821841,0.89031982421875
0.004555938628170852,-0.0013168992623544575,-0.002241192027128653,0.00029547784235613183,0.31843750000000015
-0.2551377649666336,-0.008783098529742161,0.16377343371748695,0.001337486826617389,0.5302734375
0.006065562498638632,-0.0011179664221009674,0.00032735435986706916,-2.60649371548275e-5,0.5882812500000003
0.060246312239901255,0.0013351961784595033,0.05156888922105503,0.0019305777295178194,0.0291748046875
-0.4841304446197078,-0.014068698795850862,0.35532360079865283,0.004137074024218898,0.72772216796875
-0.0034492004467178653,-0.0028694658446675654,0.07738212720473753,0.0031608034626044285,0.7643750000000004
-0.13915295874288816,-0.005159711882471544,0.25218098334454747,0.004164471651502526,0.61102294921875
-0.004900978268346022,-0.0009832740225347873,0.013159308853073344,0.00040424159891878377,0.22607421875
-0.17737641506199323,-0.006259865248793459,0.39924144955039836,0.005363152203603844,0.42535400390625
-0.2561928812415427,-0.009179492893877303,0.5875534847030859,0.007101583767932481,0.70416259765625
-0.1041331264632287,-0.004004976418770202,0.3019178429783741,0.0059958593477119695,0.437744140625
0.06860742919707648,0.0027438105967777194,0.04700598773552528,0.001028130283586838,0.065185546875
-0.005674440009091759,-0.002589147103531509,0.00030899376943343935,-4.177185934826242e-6,0.7690625000000004
0.8947087879663803,0.04790050927967513,0.031464725199871396,0.0014355831121421496,0.0
-0.01047126556778098,-0.0009290272019999757,0.14368930375940114,0.006056331192410964,0.72015380859375
-0.25667407185529056,-0.0090781535568966,0.503548030635503,0.00835822709241935,0.70159912109375
0.9520333201783484,0.049410601111604766,0.027756137003218377,0.0012221564567690395,0.0
-0.24272024100643833,-0.008823254317280321,0.2804931882335909,0.002485699609768078,0.366943359375
0.01779336566811675,-0.00028984791068570575,0.08575820412194636,0.003716528549657793,0.36468750000000016
-0.27102953181274414,-0.009330656330717942,0.6897289448809811,0.009213179922114909,0.8919677734375
0.036910071242983386,-0.00034604371698501957,0.07589172372828086,0.0036436714904952115,0.32366943359375
0.20500563913488948,0.009924860958724795,0.07170572110572028,0.002017705909638457,0.0042724609375
0.025155995385399244,-7.173549309349296e-5,-0.0019784882681408568,0.0002000928423459492,0.23046875000000006
0.0062238649130316945,-0.002405093219367475,0.08502304277228083,0.0017457817677262691,0.6871875000000003
-0.007368816772118896,-0.0008161225771169125,0.023417035646596376,0.0005862666176238104,0.33831787109375
-0.00392323474246122,-0.0016312110665849912,-0.0027268124093264385,0.0003324587090084959,0.7812500000000004
0.10755429019038598,0.0043627786124024485,0.08270718294512577,0.0021195193888547256,0.04250000000000001
0.0626640343446588,0.0016194229134169368,0.25713261152873657,0.005052576987362476,0.2846875000000001
-0.551613816994778,-0.01644593638153575,0.4397322359488894,0.005169020892483986,0.40008544921875
0.9100780066058697,0.047159416096194534,0.019131604735235872,0.000842273899749045,0.0
-0.25624677752988845,-0.009154441337725487,0.5933129990344183,0.007208639623580614,0.68096923828125
-0.14866686172092278,-0.00518898296005267,0.05523589978309384,0.0003963919862574367,0.23883056640625
-0.24941324944663656,-0.008739637383198802,0.2519081009551548,0.0011957785622464252,0.51617431640625
-0.09235468347148135,-0.003836503327341876,0.3020134836801389,0.005347464447694126,0.4390869140625
-0.09804677595142251,-0.003834564581612695,0.3044295106863777,0.005900581463740895,0.63140869140625
-0.1727608250187575,-0.006199094863661102,0.28127930191648987,0.0050833084605326805,0.69580078125
-0.0007086229191321083,-0.0006552201154623842,0.08389412311016785,0.001898766825015383,0.25469970703125
-0.25792315224727796,-0.009052367181979121,0.15705738465730332,0.0006885222775241634,0.84100341796875
-0.2711269496900754,-0.009256534211911239,0.5843616366829165,0.0078076673747768666,0.793701171875
-0.0041130190243706365,-0.00228443615739899,0.001142640797831827,-7.839744012916455e-6,0.7496875000000003
0.17522787930996764,0.00824289502829165,0.12121032155775148,0.0023337253400824323,0.010781250000000003
0.044339018277569364,0.0011794909029264088,-0.0008351548495909543,0.00022610115898675354,0.2250000000000001
-0.27134168596351893,-0.009109241428432483,0.6473141059019677,0.008293172554881462,0.70330810546875
0.39373364547724005,0.020032429665883474,0.07561946262731858,0.0029730493444696474,0.0
0.0063545442637756,-0.002112677938191028,0.20106357427096802,0.005001869818135626,0.6617187500000004
-0.11184472437860292,-0.004492042394355402,0.2109853638291889,0.0038380751320295763,0.60211181640625
-0.025834122151000352,-0.004571501257129052,0.01836917199870535,0.0002850474907662871,0.86737060546875
0.12740957990304339,0.005590899446679295,0.04038551930106759,0.0012005047721524256,0.013750000000000002
0.023860480007375878,-0.0005143213092811199,0.009407389529003624,0.0005226170263649779,0.21359375000000005
0.00767131975277842,-0.0032152383122915486,0.1126973716184403,0.00531929393892196,0.62200927734375
-0.2496096702676963,-0.00887416577157355,0.4663356559463887,0.007491053650500596,0.5045166015625
0.047503279434542314,0.0010925977161740125,0.0481319688330457,0.0009957483387477671,0.17375000000000007
-0.007861325133044564,-0.0016825926133490132,0.01367934976565423,0.0005766094462378725,0.421630859375
0.8232429181655763,0.04180069842314141,0.011588970147579617,0.00042528219394637857,0.0
0.963691539877592,0.0327868789936901,0.2627215379232227,0.008484243564694568,0.0
0.07760180424818482,0.002725702416264778,0.048426728728793444,0.0012149076521017934,0.012812500000000001
-0.059835093383630994,-0.0025528437101855128,0.23408766967564512,0.0054300626561355645,0.45050048828125
0.04151603537032544,0.0009541255850024882,-0.003829984714771759,0.000236109541326587,0.2390625000000001
-0.27017066831171477,-0.009253261465881294,0.5856306617638786,0.007655873401603486,0.7984619140625
-0.26707536809553867,-0.00900864310288453,0.5122781063399247,0.010683980928770929,0.67230224609375
-0.23723009528441402,-0.008578760796659375,0.06190183566540798,0.0005397080150294258,0.3536376953125
0.13342370848130916,0.0059179952822768275,0.04368102336883504,0.0012004081333030362,0.018750000000000006
-0.046230361843790625,-0.006285062080916981,0.03072588997727249,0.001004299532021005,0.9167187500000005
0.34839182659214457,0.012425389491935971,0.001897793934972468,1.3015949047582471e-5,0.0
-0.009823673459092611,-0.0020989624174146274,-0.0020801662242182525,9.840516726146507e-5,0.7734375000000003
-0.2629887963431297,-0.008922979859150722,0.7952555177694413,0.009625422323646297,0.7193603515625
-0.009520584082344026,-0.0021609010495044004,0.0020856618205937474,0.00016020714095988143,0.7915625000000004
-0.017116413504456814,-0.0029020770176526774,-0.0009175677696958593,-0.00016013260961951937,1.0
-0.020275173220423482,-0.0012008469982440239,0.02034575251736014,0.0005971848937971169,0.51373291015625
-0.09537474757774318,-0.0031129772023388127,0.13378202251501178,0.0005477367992046947,0.0911865234375
-0.03488170742267965,-0.0046181040670391854,-0.001313544134617156,-2.7885309554724778e-5,0.9998437500000005
-0.27262036027337244,-0.009358430909925396,0.6946793842057953,0.009561494858009254,0.884765625
-0.013015325708040214,-0.0025335620230801667,-0.010275850584577558,0.0003275671791694675,0.8967187500000005
-0.2742609058952645,-0.009031223396860896,0.8753853498060362,0.018935122581648898,0.70367431640625
-0.009055526591526683,-0.0008920631183022329,0.13813260653510878,0.006010215954663516,0.7481689453125
0.7826238589688301,0.04172866486863342,0.05077551977568142,0.0018582184290571596,0.0
0.08545375997844258,0.003275413658349537,0.10758301445662091,0.0023519065723360357,0.020937500000000008
-0.020775756179461816,-0.0035689381409889157,-0.0028737155327738214,-0.00020769232069778705,0.8579687500000004
0.009767985587513888,-0.0004037181446383646,0.015079320880662621,0.0008528692703293701,0.23211669921875
-0.2486120896849669,-0.009128564683451464,0.5182366743585668,0.006540418857612859,0.544677734375
0.9405866605918789,0.04903377676431079,0.045525049135604,0.002200709804980754,0.0
0.08922894798797174,0.003159351370226867,0.07791197608580984,0.0015484320214703552,0.019062500000000003
-0.20983255466546402,-0.0072717210484745925,0.30085221584585303,0.005181730223966835,0.5921630859375
-0.05161934703166345,-0.0064124071195834865,-0.0006426180206804872,0.00011365693357458752,0.9606250000000004
0.003012146213940766,-0.0013114445279719797,0.000337654238146146,1.8270995054279675e-5,0.4496875000000002
0.044438533211204646,0.0009552932964004971,0.015254291474206554,0.00033595329155773564,0.24812500000000012
-0.15138940372398973,-0.005469309502850293,0.07582349563224786,0.0012748273139115758,0.4771728515625
-0.09799252983096804,-0.0038050350181179217,0.2846968850040653,0.00585451906641186,0.41925048828125
-0.10523402314522733,-0.0039019075184008834,0.08775613592935388,0.0009394929670283213,0.28167724609375
-0.04869135230491988,-0.0023852039705929196,0.017257351058523013,0.00040586122441149235,0.31622314453125
-0.0011011872121633832,-0.002058723279059688,-0.003558772905902525,0.00010762735567084203,0.5704687500000003
0.05522209593264026,0.0015934197423897905,0.1132740371239832,0.001907074455562141,0.22437500000000007
-0.04965444138122401,-0.0022361182087947515,0.036407174845413316,0.0008182204751243362,0.5977783203125
0.02785767372969433,-3.791605226597845e-5,0.0028454966659977464,6.319595826328607e-5,0.2609375000000001
0.0021122412926684164,-0.001515104701176539,-0.00046307180885286203,1.4878753381684063e-5,0.6078125000000003
-0.017494408042115536,-0.003288921393403838,-0.00019524095341933576,-2.6413897036700782e-5,0.9757812500000006
-0.009808792923081535,-0.0014082540203448162,0.040454863428395695,0.0010597862163818743,0.81085205078125
-0.020522202527424586,-0.0025082416190000513,0.012414765554113517,0.00036060674617956716,0.7681884765625
-0.005763915151517233,-0.001675656886055722,0.0022347417795356185,1.7972350428500528e-5,0.7470312500000003
0.08365321795745718,0.002661628039656201,0.06355826675473131,0.001176523193907336,0.07656250000000002
-0.026363818891177837,-0.005266699134768321,0.09295211451423672,0.0033248179817219033,0.8065625000000003
-0.250465086063141,-0.00882644848067999,0.23081408101448828,0.003867817348232883,0.58380126953125
-0.02899914711567291,-0.0041016798619675,-0.002023406664845911,-3.455580811291877e-5,0.9979687500000005
-0.2640531925225039,-0.009053351170751634,0.49446999626746363,0.00851716599603383,0.7125244140625
-0.08275544965368056,-0.003320291662056182,0.2754189540478581,0.005721842792286351,0.47808837890625
0.15233600038355616,0.006923878740289137,0.19778468086904805,0.003938990770635914,0.052500000000000005
-0.02007117140379984,-0.001198817838902899,0.13577039581480088,0.003238154960471911,0.48785400390625
-0.013336692471567685,-0.002757979027999151,-0.00034501210687382805,-7.878854351362254e-5,0.9637500000000007
-0.2891800602336723,-0.009677093288477311,0.7715657581702722,0.013078630877614676,0.980224609375
-0.032322455127795614,-0.001742816401372168,0.020052237240304534,0.00042424917459069116,0.27105712890625
-0.011957172172074686,-0.0009519266566330044,0.057954119139941376,0.0012153376864335612,0.5213623046875
-0.2568220161143093,-0.008774550512680421,0.7424593869975298,0.006899460542226909,0.5855712890625
-0.25303825878995667,-0.008743068916947204,0.8782558708764239,0.007044698587941363,0.50286865234375
0.0021601041321020814,-0.0006631145222598537,0.10396390538395459,0.002538878250741531,0.246337890625
-0.2604468565236568,-0.00915287207224191,0.5668538911742531,0.00589821014155321,0.70306396484375
-0.18614045275701233,-0.006578931986702161,0.4179023841067979,0.005293440059638358,0.43817138671875
-0.25108943560258984,-0.009107504813260107,0.08498290438239982,0.0014254404978542108,0.64422607421875
-0.00021795934284040897,-0.00074451598959858,0.12026844318246806,0.0028670325340803236,0.30657958984375
-0.002417760022564111,-0.0011916685700585304,0.01982442213688647,0.0013499977629208566,0.62493896484375
0.041608590295194016,0.0003763109267921124,0.07935324063733785,0.001453694162866847,0.4196875000000002
-0.3098072247336018,-0.010103092147620825,0.9184696765458934,0.02380863501430149,0.999267578125
-0.011325106666831241,-0.0009016373083614046,0.02346297468483403,0.0008219290665253343,0.5057373046875
-0.018926322994257647,-0.0035738517129128436,0.1794423154430041,0.0076021574304336575,0.8040625000000003
-0.2585787534095671,-0.008845281160789833,0.573365251806553,0.014599177936616444,0.61279296875
-0.05857923635806598,-0.008948288425097437,0.041731957426211344,0.0031602936851784827,0.89874267578125
-0.25968743748304157,-0.00905985468622225,0.5231154446644182,0.009878998209629921,0.7449951171875
-0.26877030015831027,-0.009282210009667682,0.668168806871789,0.008954741505454904,0.83978271484375
-0.27327388519070434,-0.009182184259470684,0.5394516417750835,0.012805383049253797,0.84002685546875
-0.29360745310517267,-0.009788512677098987,0.7876414255529477,0.013394190777520326,0.98590087890625
-0.011091718626973033,-0.002565855595391109,-0.007552309861073175,0.00024407399315545187,0.9506250000000005
0.7649403782582744,0.04130936483526096,0.02834213184766186,0.001583700774371165,0.0
0.06454673207949446,0.0014730901160239988,0.375303259374779,0.009776041761525541,0.21203125000000012
0.8259363370313269,0.04294768868878495,0.02891802254728301,0.0012443457946369413,0.0
0.10399896971078003,0.0038281009427420312,0.07023626782961682,0.0010485368079860729,0.04406250000000002
-0.26031586415718844,-0.00921867493247103,0.617896469127328,0.0076246819359415815,0.7620849609375
-0.014322640135063165,-0.002474022260934241,-0.0006872867272139951,-0.0001508861227507581,0.8762500000000005
-0.2519107474433399,-0.008864030115423504,0.24996366363868136,0.0011467241792491101,0.60308837890625
-0.009467596523937716,-0.002389827414786753,0.00031251136437890955,-0.00013504433264794493,0.8321875000000005
-0.011060352093448153,-0.0023149155579217967,0.002086721196148067,0.00021966809493303847,1.0
-0.2498698763357478,-0.008679093007952995,0.42550788724514893,0.0071491198197328526,0.6300048828125
0.12206129421522369,0.005394786792346981,0.0727868343542202,0.002034195779899934,0.01484375
-0.11651069893087858,-0.004442078969104304,0.2697319805764244,0.005248306487796194,0.5347900390625
-0.2858385181207243,-0.009579515810415827,0.6158849640054874,0.009525475225404766,0.93133544921875
-0.03961045581872522,-0.0059675895969803,-0.012499537411544193,-0.0008087983387872773,0.9993750000000005
0.1227968170283443,0.005295145470782655,0.0630432415003288,0.0016958065163171123,0.03968750000000001
0.08617200845974364,0.003038097240444028,0.083310612672981,0.0010585803296853122,0.05828125000000001
0.8570378308596129,0.044667446914924906,0.016174687626149264,0.0006893737999855297,0.0
0.01731842752311645,-0.0005014518009570405,0.017870260852144697,0.0005099559481384204,0.35156250000000017
-0.008391463517032882,-0.0008377439559150288,0.11833228160454436,0.0022841800591914055,0.26019287109375
-0.26651397606067734,-0.009157090245607432,0.3237534818822305,0.004385839950648804,0.81097412109375
-0.29044733637976444,-0.009452086965694334,0.8626948789270766,0.016732203795583482,0.88653564453125
-0.26755006456564784,-0.009281190388981356,0.14741724712495502,0.0006943016055540595,0.9180908203125
-0.284942712174225,-0.009560546787517525,0.6302400194777963,0.010873421022075783,0.91314697265625
-0.008731869125425005,-0.0008594429569552774,0.12029459824368659,0.004860051095995569,0.60931396484375
-0.1526348859687127,-0.005513075627858144,0.07795025795704505,0.0013043194330314728,0.50830078125
0.10229472325387268,0.004129452014199185,0.0809261365481393,0.0010421520474301802,0.06500000000000002
-0.009060574620475426,-0.002148572698936422,-0.000207823597802476,-1.2581594889939959e-5,0.9851562500000006
-0.27975473132111456,-0.009103492533923131,0.26880785779888894,0.0008206058602028725,0.733154296875
-0.2497245602220561,-0.008924094719481216,0.22740835911460341,0.0012649662755627505,0.6295166015625
-0.02062223056918853,-0.0012216840544310634,0.12128628862413737,0.0033308896420668464,0.50872802734375
-0.2563160717688571,-0.009092476063618278,0.5591406680036711,0.005599199542094233,0.6649169921875
-0.2092611757030306,-0.00725859832850855,0.4750758641609769,0.005381568916830196,0.47113037109375
0.12345308001063884,0.005396769930332027,0.026916266726031715,0.0002736778833658816,0.0
0.8725475099131755,0.04697884881973214,0.02071213965275185,0.0009652208231586937,0.0
-0.2580979837495075,-0.009097000095884537,0.5377627150525215,0.005550998806034002,0.7081298828125
0.5601581513326442,0.02930616001710749,0.7288601782266015,0.013832411661410757,0.007343750000000001
-0.3174434883476205,-0.01027632205129798,0.6997885388392265,0.018789031257460134,1.0
-0.020278582004646727,-0.0037124469370124315,0.19367592609220585,0.007940607288048096,0.7989062500000004
-0.002999935027241172,-0.001880259412864899,0.007690546295093827,0.00015579973975415263,0.7012500000000004
-0.05126193785492738,-0.002287750887588815,0.14179412762454446,0.002655492400554027,0.50347900390625
-0.003544945728483749,-0.001569447192473664,0.001185967975448121,0.0003243176490113999,0.7937500000000004
-0.34257190621538464,-0.010243305933628035,0.38222729989157944,0.0018657782594110753,0.70556640625
-0.3063245663795183,-0.009491461460787165,0.22212987376252652,0.0009671876124856211,0.8028564453125
-0.25284291164548384,-0.008736261444761625,0.8614765617638686,0.00690373783463915,0.5123291015625
0.13010078640464637,0.0058115091587319905,0.06024419718157054,0.0015374436592730414,0.02140625
-0.17766462170657166,-0.005999950015969815,0.07246526595564608,0.0004234094133739706,0.22412109375
-0.05247848971194858,-0.002224135727398362,0.12494972297420567,0.0030859913723285076,0.41900634765625
0.016398140838187022,-6.701591850173074e-5,0.032699190605762624,0.0009195756349335863,0.22686767578125
-0.17396394101098006,-0.005867833368701122,0.15700425181431507,0.0006595901796047078,0.08868408203125
-0.00983071301424303,-0.0008756708379928029,0.020446578770447376,0.0006706554984943265,0.52764892578125
-0.019039053558078604,-0.0011397229366233593,0.11583160142207308,0.01034220307576411,0.3082275390625
-0.2489552477760314,-0.008378390704921733,0.3785954565181807,0.004838847724974038,0.56195068359375
0.9127357068439571,0.0481534824561125,0.01782483605660581,0.0008244700689361974,0.0
-0.12134562836753085,-0.004595926726576931,0.3307152161724702,0.0054722036818831785,0.410888671875
-0.056317790921021155,-0.0024674042072767807,0.22311804564547794,0.004414894390347276,0.4600830078125
-0.006874992918201659,-0.0017210404167276386,-0.002417013261215019,3.606592054050227e-5,0.7767187500000003
-0.15812665842836038,-0.005680916877237456,0.14441217955072955,0.002297109763436456,0.397216796875
-0.22252785023612157,-0.007851406825073843,0.09842178813450154,0.0004177657468105505,0.205078125
-0.2992220063002234,-0.009871503623778073,0.6415190506558932,0.013388371461803394,0.98333740234375
-0.27222735922425234,-0.009190693535498772,0.5182671062221853,0.010914477446394278,0.83868408203125
-0.027843628446914997,-0.004567560232713958,-0.02335024850256481,-0.0004635691518051821,1.0
0.08207389087091332,0.002932817647947594,0.04839010828541288,0.001295458803378359,0.018281250000000002
0.7039387644733887,0.037411791185464664,0.015606213093761893,0.001502135956451093,0.0
-0.23831779374033135,-0.008042256745826728,0.38486043116696916,0.004528611831950013,0.42620849609375
-0.028512361884331698,-0.003891125119617604,0.1672086125097174,0.007836081384818819,0.9168750000000004
-0.004230031425898426,-0.0019516732283916217,-0.003633438096890095,-3.479602169915869e-5,0.6568750000000003
0.0007163884825037292,-8.202785535888628e-5,0.11218674926066895,0.0020002630193880068,0.065185546875
-0.018732066497475015,-0.001155480505679826,0.12898794746311268,0.003599516749213712,0.50799560546875
-0.2616952109842419,-0.009120871945933742,0.4649966224259861,0.006646111988601103,0.743408203125
-0.053933189395064085,-0.0023610243322789073,0.20142070825711492,0.004173332789966652,0.46978759765625
0.0768543706327093,0.002735935481955729,0.038625570008712605,0.001260648596230449,0.03759765625
-0.2858260643187299,-0.009516863149078299,0.23748420352223396,0.0006120723214005304,1.0
-0.09297851568712961,-0.003662418170502536,0.2820145677358134,0.005766718251106729,0.4688720703125
0.9079073742067266,0.04672002778663219,0.027859752643104252,0.0012209782308655458,0.0
-0.006723376614414239,-0.0017664850235730026,0.0002981624680570235,1.5724410352168902e-5,0.9953125000000007
-0.02027007763008109,-0.0011867535401823431,0.17583786300631324,0.0056507654554896454,0.34490966796875
0.0017642949537412984,-0.003262260182867408,0.3102861809159375,0.011562585305486003,0.6826562500000004
0.847080769795538,0.04578556741217506,0.013555609688053393,0.0007801117883339047,0.0
-0.2580917471068644,-0.00907056940666828,0.45781083889463015,0.006295884965228326,0.71051025390625
-0.16691269184820134,-0.005146992138415554,0.1697219768740676,0.000920309343018873,0.22467041015625
-0.00013534088030308947,-0.0014905205608760832,0.0007499972613376749,-1.1461333387344924e-5,0.6023437500000002
0.779825346169088,0.04051576376213574,0.03316655946038598,0.001331907682181322,0.0
-0.01060912578896644,-0.002970626339203751,0.12349927076325495,0.005723501796155355,0.7135937500000004
0.9285188296492931,0.04742560690907542,0.039967932951238246,0.001768124786567577,0.0
-0.2714324979816735,-0.009314022928886794,0.6969871817532677,0.009398018830320036,0.8560791015625
-0.21520617967407638,-0.007375883508191075,0.06781319109807525,0.0007252288826416506,0.37994384765625
-0.25008891071793826,-0.008987457942447603,0.08303684315416474,0.0015019827426586713,0.58868408203125
-0.009906757226745458,-0.0006790269788003303,0.1929960517856641,0.004853095809885613,0.300048828125
-0.007708101130501562,-0.002136761673974035,0.0026076366570670674,0.00022636672285609376,0.73040771484375
-0.008393978236692622,-0.002120121659835491,-0.0019499756834718662,3.4113078659396755e-5,0.7589062500000003
0.07450270779519744,0.0025634393756962448,0.06558264489408372,0.000889580036848996,0.09156250000000003
-0.2536168049833593,-0.00895443605628488,0.44586555193558136,0.005873972984917792,0.577392578125
